epoch,val_acc,loss_value
54,0.7512820512820513,0.4958300677538812
55,0.7538461538461538,0.4925818649965329
56,0.7538461538461538,0.4893968604165978
57,0.7538461538461538,0.4862573402530999
58,0.7538461538461538,0.48316273811000393
59,0.7538461538461538,0.4801221065150865
60,0.7564102564102564,0.4771201130217745
61,0.7589743589743589,0.4741613294543661
62,0.764102564102564,0.47123593005280273
63,0.7666666666666667,0.4683408838544671
64,0.7769230769230769,0.4654641470958683
65,0.7794871794871795,0.4626000361928386
66,0.7794871794871795,0.45975463072036504
67,0.7871794871794872,0.4569287599718384
68,0.7871794871794872,0.45413780778114227
69,0.7923076923076923,0.4513763164861063
70,0.7923076923076923,0.4486416728256014
71,0.7948717948717948,0.44593268713013945
72,0.8,0.4432516992289786
73,0.8,0.4406056651267083
74,0.8076923076923077,0.43799103913509385
75,0.8128205128205128,0.43540232565858455
76,0.8153846153846154,0.432839611733837
77,0.8179487179487179,0.43029881200065095
78,0.8179487179487179,0.4277801978464182
79,0.8205128205128205,0.4252798705764873
80,0.8205128205128205,0.42279766971118493
81,0.823076923076923,0.42033768688447976
82,0.823076923076923,0.41789593813988946
83,0.823076923076923,0.41547963508669833
84,0.823076923076923,0.41308882756263504
85,0.823076923076923,0.41072201488807536
86,0.8256410256410256,0.40837396231936646
87,0.8282051282051283,0.4060405736894873
88,0.8256410256410256,0.40373030303817775
89,0.8256410256410256,0.4014362660235561
90,0.8307692307692308,0.3991615282780692
91,0.8307692307692308,0.39690696093869693
92,0.8333333333333334,0.3946709251137113
93,0.8333333333333334,0.3924531656238916
94,0.8384615384615385,0.39025364352543435
95,0.8384615384615385,0.38807623280926695
96,0.841025641025641,0.38591972574017747
97,0.841025641025641,0.38377673134690987
98,0.8435897435897436,0.38164870077152396
99,0.8435897435897436,0.3795380567305448
100,0.8435897435897436,0.37744163643638173
101,0.8435897435897436,0.37535974244612125
102,0.8487179487179487,0.373292557469833
103,0.8512820512820513,0.3712456501675696
104,0.8512820512820513,0.3692156190752257
105,0.8512820512820513,0.36720072827360417
106,0.8564102564102564,0.3651995418961672
107,0.8564102564102564,0.3632105601717714
108,0.8589743589743589,0.36123705829746555
109,0.8564102564102564,0.35927630707645053
110,0.8589743589743589,0.3573285422455889
111,0.8589743589743589,0.35539388568851854
112,0.8589743589743589,0.35347273723007183
113,0.8589743589743589,0.3515669677886006
114,0.8589743589743589,0.34968042935649696
115,0.8589743589743589,0.34781170405425765
116,0.8589743589743589,0.3459599191473501
117,0.8615384615384616,0.34412409164609986
118,0.8589743589743589,0.34229870026535625
119,0.8589743589743589,0.34049134068212533
120,0.8615384615384616,0.3387011942308362
121,0.8615384615384616,0.33693262376654687
122,0.8615384615384616,0.33518245341772096
123,0.8615384615384616,0.33344735512377166
124,0.8615384615384616,0.33172925886387533
125,0.8589743589743589,0.33002644003816844
126,0.8564102564102564,0.32833166659349444
127,0.8589743589743589,0.326642373330436
128,0.8589743589743589,0.3249588543996072
129,0.8589743589743589,0.32327724004193165
130,0.8564102564102564,0.3216008527702149
131,0.8589743589743589,0.3199244581103373
132,0.8589743589743589,0.3182538953277336
133,0.8589743589743589,0.3165881789327021
134,0.8589743589743589,0.31493165127415307
135,0.8589743589743589,0.3132822837250321
136,0.8589743589743589,0.31164489988462307
137,0.8615384615384616,0.3100150146663477
138,0.8641025641025641,0.3083950957801302
139,0.8641025641025641,0.30678452657336175
140,0.8666666666666667,0.30518461003610287
141,0.8666666666666667,0.3035979079410341
142,0.8641025641025641,0.302023469918391
143,0.8641025641025641,0.30046131372808127
144,0.8589743589743589,0.2989120227387897
145,0.8615384615384616,0.2973745195503401
146,0.8615384615384616,0.29585294964092745
147,0.8615384615384616,0.29434549252204656
148,0.8615384615384616,0.2928475951630258
149,0.8589743589743589,0.29136453898174086
150,0.8589743589743589,0.2898955972463244
151,0.8615384615384616,0.2884418610463313
152,0.8615384615384616,0.2870003151166374
153,0.8615384615384616,0.285570432138722
154,0.8615384615384616,0.2841495077543993
155,0.8615384615384616,0.28273418087263436
156,0.8615384615384616,0.28132909912472176
157,0.8641025641025641,0.2799362157882639
158,0.8641025641025641,0.27855539203461627
159,0.8641025641025641,0.27718478033443134
160,0.8641025641025641,0.27582665653991767
161,0.8641025641025641,0.27447873080594154
162,0.8641025641025641,0.2731456210211259
163,0.8641025641025641,0.2718228762039306
164,0.8641025641025641,0.27051002746802383
165,0.8666666666666667,0.2692037739714805
166,0.8692307692307693,0.267896988453544
167,0.8717948717948718,0.2665958773104147
168,0.8717948717948718,0.2653037270727281
169,0.8717948717948718,0.2640199694044289
170,0.8717948717948718,0.2627505650285754
171,0.8717948717948718,0.2614909860981696
172,0.8717948717948718,0.26024193336076934
173,0.8743589743589744,0.25900129152080537
174,0.8743589743589744,0.257769864339771
175,0.8743589743589744,0.25654522857919704
176,0.8769230769230769,0.2553285314130066
177,0.8769230769230769,0.2541176663040697
178,0.8769230769230769,0.252911720763508
179,0.8794871794871795,0.25171533678524144
180,0.8794871794871795,0.25052734879356153
181,0.8794871794871795,0.2493487210728543
182,0.8794871794871795,0.2481779569274867
183,0.8794871794871795,0.24701759150333838
184,0.882051282051282,0.245865972427756
185,0.882051282051282,0.24472498855930952
186,0.882051282051282,0.24358936609368648
187,0.882051282051282,0.2424675561106408
188,0.882051282051282,0.24135413598547123
189,0.882051282051282,0.24025130277471135
190,0.882051282051282,0.23915716698629577
191,0.882051282051282,0.23807485225837158
192,0.8846153846153846,0.23699473373450755
193,0.8846153846153846,0.23592461866154424
194,0.8846153846153846,0.23486034878181852
195,0.8846153846153846,0.23380087945209255
196,0.8846153846153846,0.23275413337495043
197,0.8846153846153846,0.2317166205127103
198,0.8846153846153846,0.23068359475838646
199,0.8846153846153846,0.22966178622428934
200,0.8846153846153846,0.22863665069160194
201,0.8846153846153846,0.22761448723064026
202,0.8846153846153846,0.2266024325432854
203,0.8871794871794871,0.2256001830243075
204,0.8897435897435897,0.22461138653595542
205,0.8897435897435897,0.22363006030826907
206,0.8948717948717949,0.22265774068646155
207,0.8948717948717949,0.22169034496711695
208,0.8948717948717949,0.22072665764880012
209,0.8948717948717949,0.219766210873732
210,0.9,0.21880738951326142
211,0.9,0.2178604138478014
212,0.9,0.2169271729841241
213,0.9025641025641026,0.2160035692057069
214,0.9025641025641026,0.21509000972584957
215,0.9025641025641026,0.21418051511548053
216,0.9025641025641026,0.21327722526694357
217,0.9051282051282051,0.21237792964245195
218,0.9051282051282051,0.21147968295392694
219,0.9051282051282051,0.2105836348024951
220,0.9051282051282051,0.20969445908281273
221,0.9051282051282051,0.20881815172595464
222,0.9051282051282051,0.20795155959650047
223,0.9051282051282051,0.20709348368275232
224,0.9076923076923077,0.20624034311694425
225,0.9076923076923077,0.20539224416530774
226,0.9076923076923077,0.20454082191572545
227,0.9076923076923077,0.2036959709689201
228,0.9076923076923077,0.20285843255575303
229,0.9076923076923077,0.2020259137847312
230,0.9076923076923077,0.2011998132261669
231,0.9076923076923077,0.20038292092326487
232,0.9076923076923077,0.1995724905393081
233,0.9076923076923077,0.19876293488488894
234,0.9076923076923077,0.1979593004103027
235,0.9076923076923077,0.1971589450829605
236,0.9102564102564102,0.19636504826073325
237,0.9102564102564102,0.19557821540570702
238,0.9102564102564102,0.19479912080585554
239,0.9128205128205128,0.19402741649598051
240,0.9128205128205128,0.19326187680498003
241,0.9128205128205128,0.19250211603010414
242,0.9128205128205128,0.19173935381364696
243,0.9128205128205128,0.19097885422622532
244,0.9128205128205128,0.19022303181080802
245,0.9128205128205128,0.18947463312163046
246,0.9128205128205128,0.18873221897629341
247,0.9128205128205128,0.18799398132419812
248,0.9128205128205128,0.18725594863674125
249,0.9128205128205128,0.18651746904770294
250,0.9128205128205128,0.18578301580601078
251,0.9128205128205128,0.18505387070236748
252,0.9128205128205128,0.18432690590763234
253,0.9128205128205128,0.18360231879025352
254,0.9128205128205128,0.18288319240741155
255,0.9128205128205128,0.18216478767173247
256,0.9128205128205128,0.1814452815426397
257,0.9128205128205128,0.18072675138227146
258,0.9128205128205128,0.18000705383048243
259,0.9153846153846154,0.17928699434063888
260,0.9153846153846154,0.17856920704405888
261,0.9153846153846154,0.17785710230847268
262,0.9153846153846154,0.17715174734808548
263,0.9153846153846154,0.1764433309211639
264,0.9153846153846154,0.1757390893174075
265,0.9153846153846154,0.17503269068645427
266,0.9153846153846154,0.17432243805127443
267,0.9153846153846154,0.17361236029082766
268,0.9153846153846154,0.1729050777698413
269,0.9179487179487179,0.17220392112592606
270,0.9179487179487179,0.17150738166596505
271,0.9179487179487179,0.17082180213325088
272,0.9179487179487179,0.17013848173431642
273,0.9179487179487179,0.1694628116742277
274,0.9179487179487179,0.16879380121988088
275,0.9205128205128205,0.16812773474218218
276,0.9205128205128205,0.16745954759203474
277,0.9205128205128205,0.16679596149882284
278,0.9205128205128205,0.16613610846641724
279,0.9230769230769231,0.16547883965640928
280,0.9230769230769231,0.16482052268394887
281,0.9230769230769231,0.1641670209190561
282,0.9230769230769231,0.1635170142709271
283,0.9230769230769231,0.16287525098497205
284,0.9230769230769231,0.1622423753899643
285,0.9230769230769231,0.16161651428939575
286,0.9230769230769231,0.16099149068390908
287,0.9256410256410257,0.1603662924437795
288,0.9256410256410257,0.15974582044719787
289,0.9256410256410257,0.15913051224216898
290,0.9256410256410257,0.15851985109279879
291,0.9256410256410257,0.15791382300212695
292,0.9282051282051282,0.15731118913902994
293,0.9282051282051282,0.15670687904351016
294,0.9282051282051282,0.15610280436522506
295,0.9282051282051282,0.15549865785319583
296,0.9282051282051282,0.1549013708681331
297,0.9282051282051282,0.15431427667341774
298,0.9282051282051282,0.153733694868909
299,0.9282051282051282,0.15315745715082058
300,0.9282051282051282,0.15258273979832895
301,0.9282051282051282,0.15201325380710473
302,0.9282051282051282,0.15144577234269568
303,0.9307692307692308,0.15088237258029036
304,0.9307692307692308,0.1503223781764192
305,0.9307692307692308,0.14976779577006785
306,0.9307692307692308,0.14921690973869184
307,0.9307692307692308,0.14866643631984622
308,0.9307692307692308,0.14811878851637694
309,0.9307692307692308,0.14757308173665942
310,0.9307692307692308,0.14703129060778788
311,0.9307692307692308,0.14649449351377394
312,0.9333333333333333,0.14595872397294077
313,0.9333333333333333,0.14542811852604906
314,0.9333333333333333,0.14490494508649449
315,0.9333333333333333,0.14438531698925738
316,0.9333333333333333,0.1438669496545159
317,0.9333333333333333,0.14335103763105606
318,0.9333333333333333,0.1428369909595351
319,0.9358974358974359,0.1423248500402407
320,0.9358974358974359,0.14181560348902214
321,0.9384615384615385,0.14130910557888085
322,0.9384615384615385,0.14080770224886133
323,0.9384615384615385,0.14031213559017666
324,0.9384615384615385,0.1398211948953123
325,0.9384615384615385,0.1393307856872735
326,0.9384615384615385,0.13884197658778943
327,0.9384615384615385,0.1383572946372744
328,0.9384615384615385,0.13787478283730362
329,0.9384615384615385,0.13739373779621947
330,0.9384615384615385,0.13691456431451016
331,0.9384615384615385,0.13643956077405603
332,0.9384615384615385,0.13596811974791653
333,0.9384615384615385,0.13549506951829482
334,0.9384615384615385,0.13502919658171803
335,0.9384615384615385,0.13456952075720746
336,0.9384615384615385,0.13410738386958287
337,0.9384615384615385,0.13364649013266397
338,0.9384615384615385,0.13319185314961193
339,0.9384615384615385,0.13273885205992192
340,0.9384615384615385,0.13228598310281778
341,0.9384615384615385,0.1318365508385346
342,0.9384615384615385,0.13139312373274412
343,0.9384615384615385,0.13095106787965463
344,0.9384615384615385,0.13050973655174786
345,0.9384615384615385,0.1300695780702419
346,0.9384615384615385,0.12963355031549154
347,0.9384615384615385,0.12920111348569593
348,0.9384615384615385,0.12877010923450402
349,0.941025641025641,0.12833992476908562
350,0.941025641025641,0.1279132891697055
351,0.941025641025641,0.12748837843857885
352,0.941025641025641,0.12706599487414347
353,0.941025641025641,0.12664287816379063
354,0.941025641025641,0.1262229939731802
355,0.941025641025641,0.1258090879625371
356,0.941025641025641,0.12539778307464483
357,0.941025641025641,0.12498696574459203
358,0.941025641025641,0.12457810533880029
359,0.941025641025641,0.12417454495221235
360,0.941025641025641,0.12377171318927738
361,0.941025641025641,0.12336859908060822
362,0.941025641025641,0.12296790793131573
363,0.941025641025641,0.12256991526073013
364,0.941025641025641,0.12217375270758617
365,0.941025641025641,0.12178006529761325
366,0.941025641025641,0.12138977461796724
367,0.941025641025641,0.12100047513675757
368,0.941025641025641,0.12061246510361927
369,0.941025641025641,0.12022573982937675
370,0.941025641025641,0.11984155877242622
371,0.941025641025641,0.11945983324625994
372,0.941025641025641,0.11908165969931492
373,0.941025641025641,0.11870554448206105
374,0.941025641025641,0.11833065485949178
375,0.941025641025641,0.11795653082130912
376,0.941025641025641,0.11758393587781049
377,0.941025641025641,0.11721045362399765
378,0.941025641025641,0.11683937733637957
379,0.941025641025641,0.1164682488584821
380,0.941025641025641,0.11609389540831815
381,0.941025641025641,0.11572266663739925
382,0.941025641025641,0.11535648071165715
383,0.941025641025641,0.11499035563798563
384,0.941025641025641,0.11462750381788236
385,0.941025641025641,0.1142711147997243
386,0.9435897435897436,0.11391696405450077
387,0.9435897435897436,0.1135630444901652
388,0.9435897435897436,0.11321159504157109
389,0.9435897435897436,0.1128642775445143
390,0.9461538461538461,0.11251931799647487
391,0.9461538461538461,0.1121757301559283
392,0.9461538461538461,0.11183337866810879
393,0.9461538461538461,0.11149237304472488
394,0.9461538461538461,0.11115187053445072
395,0.9461538461538461,0.11081128104833426
396,0.9461538461538461,0.11047193537318863
397,0.9461538461538461,0.11013449812048862
398,0.9461538461538461,0.10979885389193458
399,0.9461538461538461,0.10946430838409245
400,0.9461538461538461,0.10913205979186515
401,0.9461538461538461,0.10880327975035026
402,0.9461538461538461,0.10847572238808004
403,0.9461538461538461,0.10815124864432529
404,0.9461538461538461,0.10782904657124817
405,0.9461538461538461,0.1075080456799604
406,0.9461538461538461,0.10718514929876355
407,0.9461538461538461,0.10686424829618572
408,0.9461538461538461,0.10654603626967465
409,0.9461538461538461,0.10623164607566978
410,0.9461538461538461,0.10591882950441034
411,0.9461538461538461,0.10560778833481482
412,0.9461538461538461,0.10529542602895828
413,0.9461538461538461,0.10498390434624676
414,0.9461538461538461,0.10467182290995367
415,0.9461538461538461,0.10436000636703735
416,0.9461538461538461,0.10405010129029339
417,0.9461538461538461,0.10374013682970012
418,0.9461538461538461,0.10343256411101018
419,0.9461538461538461,0.10313270797569744
420,0.9461538461538461,0.1028293201042896
421,0.9487179487179487,0.10252751083593803
422,0.9487179487179487,0.10222997744186935
423,0.9487179487179487,0.10193628496114893
424,0.9487179487179487,0.10164308797145635
425,0.9487179487179487,0.1013519561754017
426,0.9487179487179487,0.1010624510365833
427,0.9487179487179487,0.10077355613614529
428,0.9487179487179487,0.10048523310401054
429,0.9487179487179487,0.10019811931739862
430,0.9487179487179487,0.09991213638345754
431,0.9487179487179487,0.09962615193550883
432,0.9487179487179487,0.09934047746999058
433,0.9487179487179487,0.09905339544818158
434,0.9487179487179487,0.09876418947372129
435,0.9487179487179487,0.09847947456239593
436,0.9512820512820512,0.09819581623110558
437,0.9512820512820512,0.09791077317035428
438,0.9512820512820512,0.0976278002880743
439,0.9512820512820512,0.09734608520297197
440,0.9512820512820512,0.09706282267277952
441,0.9512820512820512,0.09677985143355496
442,0.9512820512820512,0.09649523214968443
443,0.9512820512820512,0.09621250215178793
444,0.9512820512820512,0.09593288916020025
445,0.9512820512820512,0.09565847510770017
446,0.9512820512820512,0.09538407470789616
447,0.9512820512820512,0.09510890296623026
448,0.9512820512820512,0.09483577250537711
449,0.9512820512820512,0.0945653087718654
450,0.9512820512820512,0.09429610336194855
451,0.9512820512820512,0.09402670129773982
452,0.9512820512820512,0.09375875802248267
453,0.9512820512820512,0.09349186134727848
454,0.9512820512820512,0.09322600442138457
455,0.9512820512820512,0.09296088551306765
456,0.9512820512820512,0.0926975049242622
457,0.9512820512820512,0.09243542973470857
458,0.9512820512820512,0.09217481705889377
459,0.9512820512820512,0.09191482672287161
460,0.9512820512820512,0.09165718134579401
461,0.9512820512820512,0.09140181991096955
462,0.9512820512820512,0.09114656793232488
463,0.9512820512820512,0.09089156180243976
464,0.9512820512820512,0.09063785717372294
465,0.9512820512820512,0.09038562203976577
466,0.9512820512820512,0.09013412857471774
467,0.9512820512820512,0.08988393071983213
468,0.9512820512820512,0.0896346267426726
469,0.9512820512820512,0.08938692752366961
470,0.9538461538461539,0.08913915303142476
471,0.9538461538461539,0.0888928135345673
472,0.9538461538461539,0.08864736214917905
473,0.9538461538461539,0.08840244181925423
474,0.9538461538461539,0.08815795547469386
475,0.9538461538461539,0.08791508781086044
476,0.9538461538461539,0.08767387874119428
477,0.9538461538461539,0.08743363221179519
478,0.9538461538461539,0.08719469372774909
479,0.9538461538461539,0.08695661671804479
480,0.9538461538461539,0.08671941040301316
481,0.9538461538461539,0.08648126323614107
482,0.9538461538461539,0.08624464055995433
483,0.9538461538461539,0.08600764581147297
484,0.9538461538461539,0.08577289368920012
485,0.9538461538461539,0.0855388498886049
486,0.9538461538461539,0.0853062807332763
487,0.9538461538461539,0.08507485004039869
488,0.9538461538461539,0.08484443307058306
489,0.9538461538461539,0.0846151452560832
490,0.9538461538461539,0.0843868593085
491,0.9538461538461539,0.08415858784121083
492,0.9538461538461539,0.08393241378093902
493,0.9538461538461539,0.08370802132087209
494,0.9538461538461539,0.08348120089282789
495,0.9538461538461539,0.08325535015301018
496,0.9538461538461539,0.08303409938515845
497,0.9538461538461539,0.08281392480630737
498,0.9538461538461539,0.08259365783618582
499,0.9538461538461539,0.08237635164672523
500,0.9538461538461539,0.08215770399792692
501,0.9538461538461539,0.08193940718644858
502,0.9538461538461539,0.0817228015567622
503,0.9538461538461539,0.08150800889968153
504,0.9538461538461539,0.0812936780118503
505,0.9538461538461539,0.08108019187702131
506,0.9564102564102565,0.08086805936349013
507,0.9564102564102565,0.08065413492246805
508,0.9564102564102565,0.08044316457346273
509,0.9564102564102565,0.08023313263167005
510,0.9564102564102565,0.08002175302217902
511,0.9564102564102565,0.07981302947037863
512,0.9538461538461539,0.07960579554838428
513,0.9538461538461539,0.07939673193720569
514,0.9538461538461539,0.07919047053325756
515,0.9538461538461539,0.07898496268333928
516,0.9538461538461539,0.07877933437199046
517,0.9538461538461539,0.07857525326247171
518,0.9538461538461539,0.07837361134720644
519,0.9538461538461539,0.07817101076530586
520,0.9538461538461539,0.07796904140993147
521,0.9538461538461539,0.07776818752112946
522,0.9538461538461539,0.07756846869665701
523,0.9538461538461539,0.07736880711172925
524,0.9538461538461539,0.07717014114408788
525,0.9538461538461539,0.07697169434883848
526,0.9538461538461539,0.07677462258080198
527,0.9538461538461539,0.07657816597847525
528,0.9538461538461539,0.07638261783943757
529,0.9538461538461539,0.07618905026718062
530,0.9564102564102565,0.07599622682879352
531,0.9564102564102565,0.07580289971375033
532,0.9564102564102565,0.07560946654995668
533,0.9564102564102565,0.07541566408986104
534,0.9564102564102565,0.0752235891085352
535,0.9564102564102565,0.07503365377456862
536,0.958974358974359,0.0748451331738292
537,0.958974358974359,0.07465702486785411
538,0.958974358974359,0.0744696317008732
539,0.958974358974359,0.07428301630478103
540,0.958974358974359,0.07409668849309164
541,0.958974358974359,0.07391064136762855
542,0.958974358974359,0.07372728866262002
543,0.958974358974359,0.0735442678899841
544,0.958974358974359,0.07336137540458829
545,0.958974358974359,0.07317806878856507
546,0.958974358974359,0.07299685045546615
547,0.958974358974359,0.07281692991870906
548,0.958974358974359,0.07263709783814253
549,0.958974358974359,0.0724565792646327
550,0.958974358974359,0.07227716406853954
551,0.958974358974359,0.07209800773090864
552,0.958974358974359,0.07191981262439602
553,0.958974358974359,0.07174184905637468
554,0.958974358974359,0.07156436315232327
555,0.958974358974359,0.07138774259019506
556,0.958974358974359,0.07121189442941632
557,0.958974358974359,0.07103830317238741
558,0.958974358974359,0.07086364887002569
559,0.9615384615384616,0.0706895640473365
560,0.9615384615384616,0.07051649257065007
561,0.9615384615384616,0.07034486307931374
562,0.9615384615384616,0.07017352157604324
563,0.9615384615384616,0.07000302072462958
564,0.9615384615384616,0.06983351468776439
565,0.9615384615384616,0.06966446666367049
566,0.9615384615384616,0.06949547338747013
567,0.9615384615384616,0.06932654344769312
568,0.9615384615384616,0.06915877413918509
569,0.9615384615384616,0.0689923314962088
570,0.9615384615384616,0.06882595518824393
571,0.9615384615384616,0.06866019515645434
572,0.9615384615384616,0.0684950784927415
573,0.9615384615384616,0.06833135202874722
574,0.9615384615384616,0.06816802116548447
575,0.9615384615384616,0.06800398411075959
576,0.9615384615384616,0.0678404607679232
577,0.9615384615384616,0.06767771490142206
578,0.9615384615384616,0.06751555289880196
579,0.9615384615384616,0.06735324001657997
580,0.9615384615384616,0.06719257862525578
581,0.9615384615384616,0.06703207423611675
582,0.9615384615384616,0.06687307981712963
583,0.9615384615384616,0.0667136592741345
584,0.9615384615384616,0.06655548435713904
585,0.9615384615384616,0.06639716185437351
586,0.9615384615384616,0.06624010737137587
587,0.9615384615384616,0.06608301668065361
588,0.9615384615384616,0.06592722885702143
589,0.9615384615384616,0.0657717758053016
590,0.9615384615384616,0.0656168301399556
591,0.9615384615384616,0.06546170861108482
592,0.9615384615384616,0.06530698835254933
593,0.9615384615384616,0.06515283050715641
594,0.9615384615384616,0.06499981641786795
595,0.9615384615384616,0.06484621490002707
596,0.9615384615384616,0.06469305993302978
597,0.9615384615384616,0.06453983131058494
598,0.9615384615384616,0.06438790394140706
599,0.9615384615384616,0.0642361695465264
600,0.9615384615384616,0.06408544187618322
601,0.9615384615384616,0.06393536511549018
602,0.9615384615384616,0.06378606712856606
603,0.9615384615384616,0.06363742019448416
604,0.9615384615384616,0.06348920677062574
605,0.9615384615384616,0.06334069518320966
606,0.9615384615384616,0.06319314929914917
607,0.9615384615384616,0.06304592152247895
608,0.9641025641025641,0.062898775659852
609,0.9641025641025641,0.06275225983877088
610,0.9641025641025641,0.06260639542358047
611,0.9641025641025641,0.062460810922970046
612,0.9641025641025641,0.06231629331343487
613,0.9641025641025641,0.06217253259108935
614,0.9641025641025641,0.06202909225676558
615,0.9641025641025641,0.061885558373235616
616,0.9641025641025641,0.06174230597838108
617,0.9641025641025641,0.061600506952420836
618,0.9641025641025641,0.061459446255874024
619,0.9641025641025641,0.06131828742047527
620,0.9641025641025641,0.06117659453872241
621,0.9641025641025641,0.06103664196200432
622,0.9641025641025641,0.06089758820549659
623,0.9641025641025641,0.0607592276188602
624,0.9641025641025641,0.060619688566794595
625,0.9641025641025641,0.06048090234678635
626,0.9641025641025641,0.06034262600116956
627,0.9641025641025641,0.06020561798640875
628,0.9641025641025641,0.060068719654344675
629,0.9641025641025641,0.05993240943736683
630,0.9641025641025641,0.059795441135307055
631,0.9641025641025641,0.05965961233712271
632,0.9641025641025641,0.059524475991950876
633,0.9641025641025641,0.05938895852077986
634,0.9641025641025641,0.059253824949929645
635,0.9641025641025641,0.059119194750056656
636,0.9641025641025641,0.058986127526016494
637,0.9641025641025641,0.058853039679830965
638,0.9641025641025641,0.058719997497138396
639,0.9641025641025641,0.05858780450295091
640,0.9641025641025641,0.05845739262883397
641,0.9641025641025641,0.05832795039255322
642,0.9641025641025641,0.05819776514836972
643,0.9641025641025641,0.0580679060688458
644,0.9641025641025641,0.057937841165989726
645,0.9641025641025641,0.05780783164138046
646,0.9666666666666667,0.0576783207073891
647,0.9666666666666667,0.05754917964640192
648,0.9666666666666667,0.05741874057103988
649,0.9666666666666667,0.05729002914522775
650,0.9666666666666667,0.05716121418739878
651,0.9666666666666667,0.05703357110761423
652,0.9666666666666667,0.05690573446537225
653,0.9666666666666667,0.05677756251035591
654,0.9666666666666667,0.0566503082924884
655,0.9666666666666667,0.056523972457141844
656,0.9666666666666667,0.05639892822481107
657,0.9666666666666667,0.056273699961267624
658,0.9666666666666667,0.05614857309104568
659,0.9666666666666667,0.056024210653556145
660,0.9666666666666667,0.0559003002649227
661,0.9666666666666667,0.05577751872331969
662,0.9666666666666667,0.05565566411621088
663,0.9666666666666667,0.05553392030017835
664,0.9666666666666667,0.05541302640194192
665,0.9666666666666667,0.05529250685046993
666,0.9666666666666667,0.0551716143164155
667,0.9666666666666667,0.05505100633381536
668,0.9666666666666667,0.0549307862075844
669,0.9666666666666667,0.054811503981467266
670,0.9666666666666667,0.05469281334394297
671,0.9666666666666667,0.054573624262590624
672,0.9666666666666667,0.05445494652127912
673,0.9666666666666667,0.05433643362723511
674,0.9666666666666667,0.054218020578872546
675,0.9666666666666667,0.054099358090096666
676,0.9666666666666667,0.0539813476526201
677,0.9666666666666667,0.05386300285129461
678,0.9666666666666667,0.05374658933424389
679,0.9666666666666667,0.05362936209484483
680,0.9666666666666667,0.05351327299257641
681,0.9666666666666667,0.05339767135160286
682,0.9666666666666667,0.05328082123882888
683,0.9666666666666667,0.053165641156737456
684,0.9692307692307692,0.05305065352965797
685,0.9692307692307692,0.052936320648000336
686,0.9692307692307692,0.052821348476678846
687,0.9692307692307692,0.05270687102511155
688,0.9692307692307692,0.052592693577100454
689,0.9692307692307692,0.05247837904033404
690,0.9692307692307692,0.05236358811894022
691,0.9692307692307692,0.05225047620193513
692,0.9692307692307692,0.05213745690386972
693,0.9692307692307692,0.052025200878614515
694,0.9692307692307692,0.05191370850444338
695,0.9717948717948718,0.05180252867505125
696,0.9717948717948718,0.05169121931880323
697,0.9717948717948718,0.05158039204342964
698,0.9717948717948718,0.051469904097131716
699,0.9717948717948718,0.051358875225486954
700,0.9717948717948718,0.05124809917444809
701,0.9717948717948718,0.05113782066761583
702,0.9717948717948718,0.051028246408022504
703,0.9717948717948718,0.050918943702760344
704,0.9717948717948718,0.05081010334119669
